EntryID,LigandFormula,LigandMW,LigandID,LigandName,InChIKey,LigandSMILES,LigandofInterest,AsymID,AuthAsymID,EntityID,freeLigand,numTotalCount
4LAH,C21 H28 N7 O17 P3,743.405,NAP,NADP NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,XJLXINKUBYWONI-NNYOXOHSSA-N,c1cc(c[n+](c1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)n4cnc5c4ncnc5N)OP(=O)(O)O)O)O)O)C(=O)N,NA,C,X,3,TRUE,1
4LAJ,C8 H15 N O6,221.208,NAG,2-acetamido-2-deoxy-beta-D-glucopyranose,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)NC1C(C(C(OC1O)CO)O)O,NA,"AA, BA, CA, DA, EA, FA, GA, HA, IA, JA, KA, LA, M, MA, N, NA, O, P, Q, R, RA, S, SA, T, TA, U, UA, VA, W, WA, X, XA, Y, YA, Z","A, B, F, J",4,TRUE,35
4LAJ,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"AB, BB, OA, PA, QA, V, ZA","A, B, J",5,TRUE,7
4LAJ,C6 H13 N O2,131.173,ACA,6-AMINOHEXANOIC ACID,SLXKOJJOQWFEFD-UHFFFAOYSA-N,C(CCC(=O)O)CCN,NA,CB,B,6,TRUE,1
4LAL,C5 H4 N2 O4,156.096,5CU,"2,4-dioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylic acid",ZXYAAVBXHKCJJB-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)C(=O)O,NA,"F, L, O, U","A, B, C, D",3,TRUE,4
4LAL,C12 H26 O7,282.331,P6G,HEXAETHYLENE GLYCOL,IIRDTKBZINWQAW-UHFFFAOYSA-N,C(COCCOCCOCCOCCOCCO)O,NA,"G, H, I, J, M, P, Q, R, S, V, W","A, B, C, D",4,TRUE,11
4LAM,C5 H4 N2 O4,156.096,5CU,"2,4-dioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylic acid",ZXYAAVBXHKCJJB-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)C(=O)O,NA,"D, I","A, B",3,TRUE,2
4LAM,C12 H26 O7,282.331,P6G,HEXAETHYLENE GLYCOL,IIRDTKBZINWQAW-UHFFFAOYSA-N,C(COCCOCCOCCOCCOCCO)O,NA,"E, F, G, J","A, B",4,TRUE,4
4LAO,C4 H10 O3,106.12,PEG,DI(HYDROXYETHYL)ETHER,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O,NA,E,B,3,TRUE,1
4LAT,O4 P,94.971,PO4,PHOSPHATE ION,NBIIXXVUZAFLBC-UHFFFAOYSA-K,[O-]P(=O)([O-])[O-],NA,B,A,2,TRUE,1
4LAT,C3 H8 O,60.095,IPA,ISOPROPYL ALCOHOL,KFZMGEQAYNKOFK-UHFFFAOYSA-N,CC(C)O,NA,C,A,3,TRUE,1
4LAV,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"C, D, E, F","A, B",2,TRUE,4
4LAX,C44 H69 N O12,804.018,FK5,8-DEETHYL-8-[BUT-3-ENYL]-ASCOMYCIN,QJJXYPPXXYFBGM-LFZNUXCKSA-N,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,NA,B,A,2,TRUE,1
4LAX,C2 H6 O S,78.133,DMS,DIMETHYL SULFOXIDE,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,NA,"C, D, E",A,3,TRUE,3
4LAX,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,F,A,4,TRUE,1
4LAY,C32 H41 N O9,583.669,I63,"{3-[(1R)-3-(3,4-dimethoxyphenyl)-1-({[(2S)-1-(3,3-dimethyl-2-oxopentanoyl)piperidin-2-yl]carbonyl}oxy)propyl]phenoxy}acetic acid",CKUAMXWZIHXZJC-LOSJGSFVSA-N,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc2ccc(c(c2)OC)OC)c3cccc(c3)OCC(=O)O,NA,B,A,2,TRUE,1
4LB0,C2 H3 O2,59.044,ACT,ACETATE ION,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],NA,"C, D","A, B",2,TRUE,2
4LB0,C5 H9 N O3,131.13,HYP,4-HYDROXYPROLINE,PMMYEEVYMWASQN-DMTCNVIQSA-N,C1C(CNC1C(=O)O)O,NA,E,B,3,TRUE,1
4LBA,C10 H22 O6,238.278,1PE,PENTAETHYLENE GLYCOL,JLFNLZLINWHATN-UHFFFAOYSA-N,C(COCCOCCOCCOCCO)O,NA,"C, G","A, B",2,TRUE,2
4LBA,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"D, E, F, H, I, J","A, B",3,TRUE,6
4LBB,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"C, D, E, F, G, H","A, B",2,TRUE,6
4LBF,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,I,D,2,TRUE,1
4LBG,C10 H13 N5 O4,267.241,ADN,ADENOSINE,OIRDTQYFTABQOQ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CO)O)O)N,NA,"C, D, H, I","A, B",2,TRUE,4
4LBG,C2 H6 O S,78.133,DMS,DIMETHYL SULFOXIDE,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,NA,"E, F, J, K","A, B",3,TRUE,4
4LBH,C4 H10 O3,106.12,PEG,DI(HYDROXYETHYL)ETHER,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O,NA,B,A,2,TRUE,1
4LBP,C6 H4 O4,140.094,1WG,"2,5-dihydroxycyclohexa-2,5-diene-1,4-dione",QFSYADJLNBHAKO-UHFFFAOYSA-N,C1=C(C(=O)C=C(C1=O)O)O,NA,B,A,2,TRUE,1
4LBV,C10 H17 N6 O13 P3,522.196,GNP,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER,UQABYHGXWYXDTK-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N=C(NC2=O)N,NA,B,A,2,TRUE,1
4LBV,H4 N,18.038,NH4,AMMONIUM ION,QGZKDVFQNNGYKY-UHFFFAOYSA-O,[NH4+],NA,D,A,4,TRUE,1
4LBV,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,E,A,5,TRUE,1
4LBV,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"F, G, H, I, J, K, L, M",A,6,TRUE,8
4LBW,C10 H17 N6 O13 P3,522.196,GNP,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER,UQABYHGXWYXDTK-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N=C(NC2=O)N,NA,B,A,2,TRUE,1
4LBW,H4 N,18.038,NH4,AMMONIUM ION,QGZKDVFQNNGYKY-UHFFFAOYSA-O,[NH4+],NA,D,A,4,TRUE,1
4LBW,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"E, F, G, H, I, J, K, L",A,5,TRUE,8
4LBX,C10 H13 N5 O4,267.241,ADN,ADENOSINE,OIRDTQYFTABQOQ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CO)O)O)N,NA,"C, H","A, B",2,TRUE,2
4LBX,C9 H13 N3 O5,243.217,CTN,4-AMINO-1-BETA-D-RIBOFURANOSYL-2(1H)-PYRIMIDINONE,UHDGCWIWMRVCDJ-XVFCMESISA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,NA,"D, I","A, B",3,TRUE,2
4LBX,C2 H6 O S,78.133,DMS,DIMETHYL SULFOXIDE,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,NA,"E, F, J, K","A, B",4,TRUE,4
4LC1,C10 H15 N5 O11 P2,443.201,GDP,GUANOSINE-5'-DIPHOSPHATE,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,NA,"C, E","A, B",2,TRUE,2
4LC1,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,D,A,3,TRUE,1
4LC2,N O3,62.005,NO3,NITRATE ION,NHNBFGGVMKEFGY-UHFFFAOYSA-N,[N+](=O)([O-])[O-],NA,B,A,2,TRUE,1
4LC2,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,C,A,3,TRUE,1
4LC3,C6 H8 O7,192.124,CIT,CITRIC ACID,KRKNYBCHXYNGOX-UHFFFAOYSA-N,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,NA,"C, I","A, B",2,TRUE,2
4LC3,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"D, E, F, G, J, K, L, M, N","A, B",3,TRUE,9
4LC3,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"H, O","A, B",4,TRUE,2
4LC4,C10 H13 N5 O4,267.241,ADN,ADENOSINE,OIRDTQYFTABQOQ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CO)O)O)N,NA,"C, H","A, B",2,TRUE,2
4LC4,C10 H13 N5 O5,283.241,GMP,GUANOSINE,NYHBQMYGNKIUIF-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N,NA,"D, I","A, B",3,TRUE,2
4LC4,C2 H6 O S,78.133,DMS,DIMETHYL SULFOXIDE,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,NA,"E, F, J, K","A, B",4,TRUE,4
4LC5,C6 H7 N5 O,165.153,9MG,9-METHYLGUANINE,UUWJNBOCAPUTBK-UHFFFAOYSA-N,Cn1cnc2c1nc(nc2O)N,NA,D,A,3,TRUE,1
4LC5,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, G, H","A, B",4,TRUE,3
4LC7,C18 H18 Cl N3 O,327.808,1WP,"(3aR,7aR)-3a-[3-(5-chloropyridin-3-yl)phenyl]-3a,4,5,6,7,7a-hexahydro-1,3-benzoxazol-2-amine",NVRCQOQFKIFZLP-SJLPKXTDSA-N,c1cc(cc(c1)C23CCCCC2OC(=N3)N)c4cc(cnc4)Cl,NA,C,A,3,TRUE,1
4LCA,C10 H13 N5 O4,267.241,ADN,ADENOSINE,OIRDTQYFTABQOQ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CO)O)O)N,NA,"C, H","A, B",2,TRUE,2
4LCA,C10 H14 N2 O5,242.229,THM,THYMIDINE,IQFYYKKMVGJFEH-XLPZGREQSA-N,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,NA,"D, I, L","A, B",3,TRUE,3
4LCA,C2 H6 O S,78.133,DMS,DIMETHYL SULFOXIDE,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,NA,"E, F, J, K","A, B",4,TRUE,4
4LCB,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,B,A,2,TRUE,1
4LCF,C23 H19 N5 O3,413.429,1WL,"Nalpha-{4-[4-(4-aminophenyl)buta-1,3-diyn-1-yl]benzoyl}-N-hydroxy-L-histidinamide",AEXNUUIGAXOZGM-NRFANRHFSA-N,c1cc(ccc1C#CC#Cc2ccc(cc2)N)C(=O)NC(Cc3cnc[nH]3)C(=O)NO,NA,D,A,3,TRUE,1
4LCF,N O3,62.005,NO3,NITRATE ION,NHNBFGGVMKEFGY-UHFFFAOYSA-N,[N+](=O)([O-])[O-],NA,"E, F, G, H, I, J, K, M, N, O, P",A,4,TRUE,11
4LCG,C26 H21 N3 O5,455.462,1WM,"(betaS)-Nalpha-{4-[4-(4-aminophenyl)buta-1,3-diyn-1-yl]benzoyl}-N,beta-dihydroxy-L-tyrosinamide",WYPQPFTULGRIPE-ZEQRLZLVSA-N,c1cc(ccc1C#CC#Cc2ccc(cc2)N)C(=O)NC(C(c3ccc(cc3)O)O)C(=O)NO,NA,D,A,3,TRUE,1
4LCG,N O3,62.005,NO3,NITRATE ION,NHNBFGGVMKEFGY-UHFFFAOYSA-N,[N+](=O)([O-])[O-],NA,"E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T",A,4,TRUE,16
4LCH,C27 H23 N3 O5,469.489,1WN,"(betaS)-Nalpha-{4-[4-(4-aminophenyl)buta-1,3-diyn-1-yl]benzoyl}-N,beta-dihydroxy-beta-methyl-L-tyrosinamide",CXPNZJDYPDDMKA-SQHAQQRYSA-N,CC(c1ccc(cc1)O)(C(C(=O)NO)NC(=O)c2ccc(cc2)C#CC#Cc3ccc(cc3)N)O,NA,E,A,3,TRUE,1
4LCH,N O3,62.005,NO3,NITRATE ION,NHNBFGGVMKEFGY-UHFFFAOYSA-N,[N+](=O)([O-])[O-],NA,"F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U",A,4,TRUE,16
4LCI,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"C, G","H, L",3,TRUE,2
4LCI,C H2 O2,46.025,FMT,FORMIC ACID,BDAGIHXWWSANSR-UHFFFAOYSA-N,C(=O)O,NA,"E, F, H, I","H, L",5,TRUE,4
4LCL,C3 H8 O,60.095,IPA,ISOPROPYL ALCOHOL,KFZMGEQAYNKOFK-UHFFFAOYSA-N,CC(C)O,NA,"C, D","A, B",2,TRUE,2
4LCN,C10 H13 N5 O4,267.241,GNG,2'-DEOXY-GUANOSINE,YKBGVTZYEHREMT-KVQBGUIXSA-N,c1nc2c(n1C3CC(C(O3)CO)O)NC(=NC2=O)N,NA,D,A,3,TRUE,1
4LCN,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, G, H","A, B",4,TRUE,3
4LCP,C5 H6 N6,150.141,6AP,"9H-PURINE-2,6-DIAMINE",MSSXOMSJDRHRMC-UHFFFAOYSA-N,c1[nH]c2c(n1)c(nc(n2)N)N,NA,D,A,3,TRUE,1
4LCQ,C5 H10 N2 O3,146.144,URQ,(2S)-3-(carbamoylamino)-2-methylpropanoic acid,PHENTZNALBMCQD-VKHMYHEASA-N,CC(CNC(=O)N)C(=O)O,NA,D,A,3,TRUE,1
4LCR,C4 H8 N2 O3,132.118,URP,N-(AMINOCARBONYL)-BETA-ALANINE,JSJWCHRYRHKBBW-UHFFFAOYSA-N,C(CNC(=O)N)C(=O)O,NA,B,A,2,TRUE,1
4LCS,C3 H4 N2 O2,100.076,HYN,"imidazolidine-2,4-dione",WJRBRSLFGCUECM-UHFFFAOYSA-N,C1C(=O)NC(=O)N1,NA,D,A,3,TRUE,1
4LCV,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"E, G, J, K","A, B, C, D",2,TRUE,4
4LCV,C2 H6 O S,78.133,BME,BETA-MERCAPTOETHANOL,DGVVWUTYPXICAM-UHFFFAOYSA-N,C(CS)O,NA,F,A,3,TRUE,1
4LCV,C6 H5 O7,189.1,FLC,CITRATE ANION,KRKNYBCHXYNGOX-UHFFFAOYSA-K,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,NA,L,D,5,TRUE,1
4LD2,C9 H13 N3 O5,243.217,CTN,4-AMINO-1-BETA-D-RIBOFURANOSYL-2(1H)-PYRIMIDINONE,UHDGCWIWMRVCDJ-XVFCMESISA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,NA,D,A,3,TRUE,1
4LD2,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"F, G",B,4,TRUE,2
4LD6,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,B,A,2,TRUE,1
4LDF,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"C, D","A, B",2,TRUE,2
4LDK,C27 H33 N9 O15 P2,785.55,FAD,FLAVIN-ADENINE DINUCLEOTIDE,VWWQXMAJTJZDQX-UYBVJOGSSA-N,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)n5cnc6c5ncnc6N)O)O)O)O)O,NA,B,A,2,TRUE,1
4LDT,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, F, G, I","A, C",5,TRUE,4
4LDU,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"B, C",A,2,TRUE,2
4LE1,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"C, D",A,2,TRUE,2
4LE1,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,E,B,3,TRUE,1
4LE1,C2 H3 O2,59.044,ACT,ACETATE ION,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],NA,F,B,4,TRUE,1
4LE6,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"F, G, M, N, O, S, T, X","A, B, C, D",2,TRUE,8
4LE6,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"H, L, P, U","A, B, C",3,TRUE,4
4LE6,C6 H14 O4,150.173,PGE,TRIETHYLENE GLYCOL,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C(COCCOCCO)O,NA,I,A,4,TRUE,1
4LE7,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"AA, BA, C, CA, D, DA, E, F, G, GA, H, HA, I, IA, J, JA, K, KA, L, LA, M, MA, N, NA, O, OA, P, PA, Q, QA, R, RA, S, SA, T, TA, U, V, W, X, Y, Z","A, B",2,TRUE,42
4LE7,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"EA, FA, UA","A, B",3,TRUE,3
4LEF,O4 P,94.971,PO4,PHOSPHATE ION,NBIIXXVUZAFLBC-UHFFFAOYSA-K,[O-]P(=O)([O-])[O-],NA,"BA, BB, CA, CB, DA, DB, EA, FA, JA, K, KA, L, LA, M, MA, P, PA, Q, QA, R, RA, S, SA, V, VA, W, WA, X, XA, Y, YA","A, B, C, D, E, F, G, H",3,TRUE,31
4LEF,C6 H12 O6,180.156,BGC,beta-D-glucopyranose,WQZGKKKJIJFFOK-VFUOTHLCSA-N,C(C1C(C(C(C(O1)O)O)O)O)O,NA,GA,B,4,TRUE,1
4LEK,C21 H28 N7 O17 P3,743.405,NAP,NADP NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,XJLXINKUBYWONI-NNYOXOHSSA-N,c1cc(c[n+](c1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)n4cnc5c4ncnc5N)OP(=O)(O)O)O)O)O)C(=O)N,NA,B,X,2,TRUE,1
4LEK,C20 H17 N7 O2 S,419.46,1DN,"7-[5,6-dimethoxy-2-(1,3-thiazol-2-yl)-1H-benzimidazol-1-yl]quinazoline-2,4-diamine",WHHHBZDVDZWFFO-UHFFFAOYSA-N,COc1cc2c(cc1OC)n(c(n2)c3nccs3)c4ccc5c(c4)nc(nc5N)N,NA,C,X,3,TRUE,1
4LES,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,B,A,2,TRUE,1
4LES,C2 H6 O,46.068,EOH,ETHANOL,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,NA,"C, D",A,3,TRUE,2
4LES,O4 P,94.971,PO4,PHOSPHATE ION,NBIIXXVUZAFLBC-UHFFFAOYSA-K,[O-]P(=O)([O-])[O-],NA,E,A,4,TRUE,1
4LES,C6 H14 O4,150.173,PGE,TRIETHYLENE GLYCOL,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C(COCCOCCO)O,NA,F,A,5,TRUE,1
4LFE,C5 H12 O7 P2,246.092,IPE,3-METHYLBUT-3-ENYL TRIHYDROGEN DIPHOSPHATE,NUHSROFQTUXZQQ-UHFFFAOYSA-N,CC(=C)CCOP(=O)(O)OP(=O)(O)O,NA,"C, F, G","A, B",2,TRUE,3
4LFG,C5 H12 O7 P2,246.092,IPE,3-METHYLBUT-3-ENYL TRIHYDROGEN DIPHOSPHATE,NUHSROFQTUXZQQ-UHFFFAOYSA-N,CC(=C)CCOP(=O)(O)OP(=O)(O)O,NA,"C, D, H, I","A, B",2,TRUE,4
4LFI,C10 H17 N6 O13 P3,522.196,GNP,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER,UQABYHGXWYXDTK-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N=C(NC2=O)N,NA,"C, L","A, B",2,TRUE,2
4LFI,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"F, O","A, B",4,TRUE,2
4LFI,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"G, H, I, J, K, P, Q, R, S, T","A, B",5,TRUE,10
4LFL,C6 H13 O9 P,260.136,TG6,6-O-phosphono-D-tagatose,GSXOAOHZAIYLCY-PBXRRBTRSA-N,C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O,NA,"E, F","B, D",3,TRUE,2
4LFM,C6 H12 O6,180.156,PSJ,D-psicose,BJHIKXHVCXFQLS-PUFIMZNGSA-N,C(C(C(C(C(=O)CO)O)O)O)O,NA,"E, F","B, D",3,TRUE,2
4LFN,C5 H10 O5,150.13,RBL,D-ribulose,ZAQJHHRNXZUBTE-NQXXGFSBSA-N,C(C(C(C(=O)CO)O)O)O,NA,"E, F","B, D",3,TRUE,2
4LFP,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"C, D, E",A,3,TRUE,3
4LFV,C15 H20 N2 O7 P2,402.276,YS4,[({4-[4-(propan-2-yloxy)phenyl]pyridin-2-yl}amino)methanediyl]bis(phosphonic acid),DTXBFSJBRGLOHO-UHFFFAOYSA-N,CC(C)Oc1ccc(cc1)c2ccnc(c2)NC(P(=O)(O)O)P(=O)(O)O,NA,B,F,2,TRUE,1
4LFV,O4 P,94.971,PO4,PHOSPHATE ION,NBIIXXVUZAFLBC-UHFFFAOYSA-K,[O-]P(=O)([O-])[O-],NA,"C, D",F,3,TRUE,2
4LFV,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,H,F,5,TRUE,1
4LFX,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"B, C, F",A,2,TRUE,3
4LFY,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, J","A, B",3,TRUE,2
4LG1,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, P","A, B",3,TRUE,2
4LG1,C15 H22 N6 O5 S,398.437,SAM,S-ADENOSYLMETHIONINE,MEFKEPWMEQBLKI-FCKMPRQPSA-N,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)n2cnc3c2ncnc3N)O)O,NA,"D, O, Z","A, B, C",2,TRUE,3
4LGE,C30 H43 N5 O4,537.694,1Y0,"(4S,6aR,7aS)-5-{(2S)-2-cyclohexyl-2-[(N-methyl-L-alanyl)amino]acetyl}-N-[(4R)-3,4-dihydro-2H-chromen-4-yl]octahydro-1H-cyclopropa[4,5]pyrrolo[1,2-a]pyrazine-4-carboxamide",OGTGKCOHYGILPQ-BBAYRLSSSA-N,CC(C(=O)NC(C1CCCCC1)C(=O)N2CC3CC4CC4N3CC2C(=O)NC5CCOc6c5cccc6)NC,NA,"D, F","A, B",3,TRUE,2
4LGK,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"C, D, E",A,3,TRUE,3
4LGL,C4 H12 N O3,122.143,TRS,"2-AMINO-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",LENZDBCJOHFCAS-UHFFFAOYSA-O,C(C(CO)(CO)[NH3+])O,NA,"C, E","A, B",2,TRUE,2
4LGL,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"D, F","A, B",3,TRUE,2
4LGN,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T",A,3,TRUE,16
4LGN,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"U, V, W, X",A,4,TRUE,4
4LGN,C2 H3 O2,59.044,ACT,ACETATE ION,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],NA,"AA, Y, Z",A,5,TRUE,3
4LGN,C H2 O2,46.025,FMT,FORMIC ACID,BDAGIHXWWSANSR-UHFFFAOYSA-N,C(=O)O,NA,"HA, IA, JA, KA",A,7,TRUE,4
4LGO,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"D, E","B, C",2,TRUE,2
